STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00004113,2010-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",37.5,W,32.5,",W",12,",W",5,",W",0,",W",,,,,0,",W",0,",W",0,",W",27,",W",3,",W",5,,,,20100618,",,W",,,,,,,20100604,",,W",20100628,"+,,W",4.4,",W,18,",,,,,5.6,",,W,04,",32.8,",W,28,+",2955.8,W,36.6,",W",26.5,",,,W",,,18.2,",W",25.73,",,,W",10.67,",,,W",,,260,",W",280,",W",12.5,",W",16.1,",W"
USW00004113,2010-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",172.6,W,135.1,",W",3,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",19,",W",1,,,,20100714,"+,,W",,,,,3,,20100701,",,W",20100709,",,W",6.7,",W,14,+",,,,,2,",,W,01,",39.4,",W,09,",3,W,3,",W",3.1,",,,W",,,22.59,",W",32.62,",,,W",12.57,",,,W",,,250,",W",200,",W",17.9,",W",27.3,",W"
USW00004113,2010-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.4,",W",297.7,W,125.1,",W",5,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",17,",W",1,,,,20100824,",,W",,,,,2,,20100831,",,W",20100817,",,W",4.4,",W,24,",,,,,6.1,",,W,31,",39.4,",W,17,",11.1,W,8.1,",W",9.5,",,,W",,,22.11,",W",31.35,",,,W",12.86,",,,W",,,260,",W",260,",W",17,",W",20.6,",W"
USW00004113,2010-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.6,",W",318.2,W,20.5,",W",7,",W",3,",W",0,",W",,,,,0,",W",0,",W",0,",W",27,",W",0,",W",8,,,,20100911,",,W",,,,,2,,20100917,",,W",20100928,"+,,W",3.3,",W,11,",,,,,10.9,",,W,17,",31.1,",W,28,+",43.3,W,32.2,",W",24.8,",,,W",,,17.94,",W",25.91,",,,W",9.98,",,,W",,,260,",W",270,",W",12.5,",W",16.1,",W"
USW00004113,2010-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.4,",W",318.2,W,0,",W",9,",W",4,",W",0,",W",,,,,0,",W",7,",W",0,",W",7,",W",0,",W",18,,4,,20101017,",,W",,,,,,,20101007,",,W",20101001,",,W",-2.7,",W,17,",,,,,14.2,",,W,07,",28.3,",W,01,",257.7,W,214.4,",W",28.4,",,,W",,,11.42,",W",18.42,",,,W",4.42,",,,W",,,250,",W",240,",W",14.3,",W",19.2,",W"
USW00004113,2010-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.5,",W",318.2,W,0,",W",15,",W",6,",W",0,",W",,,,,2,",W",19,",W",7,",W",1,",W",0,",W",18,,4,,20101124,",,W",,,,,,,20101118,",,W",20101101,",,W",-22.1,",W,24,",,,,,8.9,",,W,18,",21.7,",W,01,",709.1,W,451.4,",W",37.3,",,,W",,,3.29,",W",8.25,",,,W",-1.68,",,,W",,,260,",W",270,",W",19.7,",W",24.1,",W"
USW00004113,2010-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.7,",W",318.2,W,0,",W",19,",W",11,",W",0,",W",,,,,0,",W",27,",W",5,",W",0,",W",0,",W",21,,10,,20101231,",,W",,,,,,,20101229,",,W",20101213,",,W",-12.7,",W,31,",,,,,14.7,",,W,29,",13.9,",W,13,",1253.8,W,544.7,",W",70.5,",,,W",,,0.76,",W",4.05,",,,W",-2.52,",,,W",,,240,",W",150,",W",17,",W",46.5,",W"
USW00004113,2011-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",0,W,0,",W",9,",W",4,",W",0,",W",,,,,0,",W",22,",W",6,",W",0,",W",0,",W",13,,5,,20110103,",,W",,,,,,,20110115,",,W",20110116,",,W",-14.3,",W,03,",,,,,7.4,",,W,15,",16.1,",W,16,",1755,W,501.2,",W",21.1,",,,W",,,2.17,",W",6.77,",,,W",-2.44,",,,W",,,250,",W",260,",W",16.1,",W",21.5,",W"
USW00004113,2011-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",0,W,0,",W",5,",W",2,",W",0,",W",,,,,0,",W",21,",W",2,",W",0,",W",0,",W",8,,,,20110226,",,W",,,,,,,20110215,",,W",20110212,",,W",-14.9,",W,26,",,,,,11.9,",,W,15,",20,",W,12,",2187.8,W,432.8,",W",21.6,",,,W",,,2.88,",W",8.98,",,,W",-3.23,",,,W",,,230,",W",150,",W",16.5,",W",27.7,",W"
USW00004113,2011-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.3,",W",0,W,0,"1,W",14,",W",6,",W",0,",W",,,,,0,"1,W",21,"1,W",0,",W",0,",W",0,",W",12,,2,,20110306,",1,W",,,,,,,20110328,",,W",20110309,",,W",-4.9,"1,W,06,",,,,,7.4,",,W,28,",20,",W,09,",2530.2,W,342.4,",W",34.9,",,,W",,,6.93,"1,W",13.84,",,,W",0.02,"1,,,W",,,250,",W",240,"2,W",17.4,",W",23.7,"2,W"
USW00004113,2011-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.4,",W",0,W,0,",W",6,",W",3,",W",0,",W",,,,,0,",W",12,",W",0,",W",1,",W",0,",W",5,,2,,20110412,",,W",,,,,,,20110415,",,W",20110401,",,W",-4.9,",W,12,",,,,,5.8,",,W,15,",22.8,",W,01,",2833.3,W,303.1,",W",16,",,,W",,,8.23,",W",15.34,",,,W",1.11,",,,W",,,260,",W",270,",W",18.3,",W",23.7,",W"
USW00004113,2011-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",2,W,2,"1,W",12,",W",6,",W",0,",W",,,,,0,",W",2,",W",0,"1,W",15,"1,W",0,"1,W",5,,,,20110501,",,W",,,,,3,,20110514,",,W",20110529,",1,W",-2.7,",W,01,",,,,,12.2,",,W,14,",30,"1,W,29,",2986.6,W,153.3,"1,W",46.6,",,,W",,,13.31,"1,W",21.12,"1,,,W",5.49,",,,W",,,170,",W",180,",W",16.5,",W",24.6,",W"
USW00004113,2011-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.3,"1,W",25.3,W,23.3,",W",8,",W",4,",W",0,",W",,,,,0,",W",0,",W",0,",W",27,",W",1,",W",6,,,,20110626,",,W",,,,,,,20110602,",,W",20110622,",,W",5,",W,26,",,,,,7.6,",,W,02,",33.3,",W,22,",3024.7,W,38.1,",W",19.3,",,,W",,,17.84,",W",25.54,",,,W",10.14,",,,W",,,260,",W",250,",W",15.7,",W",20.1,",W"
USW00004113,2011-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",109.9,W,84.6,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",8,",W",,,,,20110701,",,W",,,,,,,20110713,",,W",20110706,",,W",5,",W,01,",,,,,0.5,",,W,13,",36.1,",W,06,",3.4,W,3.4,",W",0.5,",,,W",,,20.95,",W",30.24,",,,W",11.67,",,,W",,,240,",W",230,",W",14.3,",W",19.7,",W"
USW00004113,2011-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,"1,W",261.8,W,151.9,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",22,",W",1,,,,20110821,"+,,W",,,,,,,20110828,"+,,W",20110827,"+,,W",7.8,",W,21,+",,,,,0,",T,W,28,+",36.7,",W,27,+",3.7,W,0.3,",W",0,",T,,W",,,23.22,",W",32.64,",,,W",13.81,",,,W",,,210,",W",170,",W",11.6,",W",24.6,",W"
USW00004113,2011-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",306,W,44.2,",W",2,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",10,",W",1,,,,20110929,",,W",,,,,,,20110917,",,W",20110909,",,W",1.1,",W,29,",,,,,0.8,",,W,17,",35.6,",W,09,",44,W,40.3,",W",1.1,",,,W",,,18.46,",W",28.73,",,,W",8.2,",,,W",,,260,",W",160,",W",11.6,",W",29.5,",W"
USW00004113,2011-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.5,",W",306.6,W,0.6,",W",12,",W",2,",W",0,",W",,,,,0,",W",5,",W",0,",W",5,",W",0,",W",10,,,,20111026,",,W",,,,,,,20111010,",,W",20111001,",,W",-6.6,",W,26,",,,,,4.1,",,W,10,",25,",W,01,",253,W,209,",W",14.3,",,,W",,,11.61,",W",18.03,",,,W",5.19,",,,W",,,270,",W",270,",W",11.6,",W",14.3,",W"
USW00004113,2011-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.1,",W",306.6,W,0,",W",10,",W",1,",W",0,",W",,,,,0,",W",24,",W",0,",W",0,",W",0,",W",7,,,,20111116,"+,,W",,,,,,,20111111,",,W",20111123,"+,,W",-7.7,",W,16,+",,,,,3.3,",,W,11,",20,",W,23,+",678.5,W,425.5,",W",11.4,",,,W",,,4.15,",W",10.63,",,,W",-2.33,",,,W",,,260,",W",270,",W",17,",W",22.8,",W"
USW00004113,2011-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.6,",W",306.6,W,0,",W",3,",W",0,",W",0,",W",,,,,0,",W",28,",W",6,",W",0,",W",0,",W",18,,8,,20111222,",,W",,,,,,,20111230,",,W",20111228,",,W",-13.2,",W,22,",,,,,2,",,W,30,",16.1,",W,28,",1258.1,W,579.6,",W",3.1,",,,W",,,-0.36,",W",4.27,",,,W",-5,",,,W",,,250,",W",230,",W",13.9,",W",19.2,",W"
USW00004113,2012-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.8,",W",0,W,0,",W",8,",W",5,",W",0,",W",,,,,0,",W",28,",W",2,",W",0,",W",0,",W",14,,2,,20120112,",,W",,,,,,,20120118,",,W",20120131,"+,,W",-13.2,",W,12,",,,,,9.9,",,W,18,",12.8,",W,31,+",1794.7,W,536.6,",W",30,",,,W",,,1.02,",W",6.43,",,,W",-4.38,",,,W",,,240,",W",230,",W",17.4,",W",23.3,",W"
USW00004113,2012-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.4,"1,W",0,W,0,"1,W",11,"1,W",2,"1,W",0,"1,W",,,,,0,"1,W",20,"1,W",2,"1,W",0,"1,W",0,"1,W",11,,3,,20120227,"+,1,W",,,,,,,20120220,"+,1,W",20120221,",1,W",-7.1,"1,W,27,+",,,,,2.8,"1,,W,20,+",18.3,"1,W,21,",2215.9,W,421.2,"1,W",12.9,"1,,,W",,,3.29,"1,W",8.17,"1,,,W",-1.59,"1,,,W",,,250,"1,W",250,"1,W",19.2,"1,W",25.9,"1,W"
USW00004113,2012-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",0,W,0,",W",12,",W",6,",W",0,",W",,,,,0,",W",15,",W",0,",W",1,",W",0,",W",8,,,,20120307,",,W",,,,,,,20120321,",,W",20120309,",,W",-9.3,",W,07,",,,,,13.5,",,W,21,",21.1,",W,09,",2554.3,W,338.4,",W",42,",,,W",,,7.42,",W",14.15,",,,W",0.68,",,,W",,,280,",W",210,",W",15.7,",W",20.1,",W"
USW00004113,2012-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.4,",W",1.9,W,1.9,",W",12,",W",4,",W",0,",W",,,,,0,",W",5,",W",0,",W",9,",W",0,",W",7,,,,20120403,",,W",,,,,,,20120423,",,W",20120423,",,W",-2.7,",W,03,",,,,,21.8,",,W,23,",31.1,",W,23,",2765.7,W,211.4,",W",47.1,",,,W",,,11.35,",W",19.26,",,,W",3.45,",,,W",,,220,",W",210,",W",21,",W",26.8,",W"
USW00004113,2012-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.6,",W",10.2,W,8.3,",W",5,",W",2,",W",0,",W",,,,,0,",W",4,",W",0,",W",19,",W",2,",W",2,,,,20120512,"+,,W",,,,,,,20120521,",,W",20120515,",,W",-0.5,",W,12,+",,,,,9.7,",,W,21,",33.3,",W,15,",2885.6,W,119.9,",W",14.2,",,,W",,,14.73,",W",22.88,",,,W",6.58,",,,W",,,270,",W",280,",W",13,",W",17.4,",W"
USW00004113,2012-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.3,",W",39.2,W,29,",W",10,",W",5,",W",0,",W",,,,,0,",W",0,",W",0,",W",24,",W",2,",W",8,,,,20120627,",,W",,,,,,,20120604,",,W",20120621,",,W",5,",W,27,",,,,,17.8,",,W,04,",32.8,",W,21,",2929.5,W,43.9,",W",50.7,",,,W",,,17.84,",W",25.15,",,,W",10.52,",,,W",,,270,",W",280,",W",14.8,",W",19.7,",W"
USW00004113,2012-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.3,",W",195.5,W,156.3,",W",4,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",18,",W",1,,,,20120704,",,W",,,,,,,20120714,",,W",20120708,",,W",3.3,",W,04,",,,,,5.8,",,W,14,",40,",W,08,",6.1,W,6.1,",W",11.4,",,,W",,,23.18,",W",32.74,",,,W",13.62,",,,W",,,170,",W",150,",W",17.4,",W",24.1,",W"
USW00004113,2012-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.8,"1,W",331.8,W,136.3,"1,W",1,"1,W",0,"1,W",0,"1,W",,,,,0,"1,W",0,"1,W",0,"1,W",30,"1,W",18,"1,W",2,,,,20120825,",1,W",,,,,,,20120821,",1,W",20120806,",1,W",3.3,"1,W,25,",,,,,0.8,"1,,W,21,",39.4,"1,W,06,",10.5,W,4.4,"1,W",0.8,"1,,,W",,,22.73,"1,W",33.35,"1,,,W",12.11,"1,,,W",,,270,"1,W",240,"1,W",10.7,"1,W",14.8,"1,W"
USW00004113,2012-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.1,",W",348.4,W,16.6,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",4,",W",3,,,,20120913,"+,,W",,,,,,,20120923,",,W",20120908,",,W",0.6,",W,13,+",,,,,0.8,",,W,23,",33.9,",W,08,",49.1,W,38.6,",W",0.8,",,,W",,,17.6,",W",28.09,",,,W",7.11,",,,W",,,260,",W",340,",W",12.5,",W",15.7,",W"
USW00004113,2012-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.2,",W",348.4,W,0,",W",13,",W",7,",W",0,",W",,,,,0,",W",10,",W",0,",W",9,",W",0,",W",13,,1,,20121006,",,W",,,,,,,20121027,",,W",20121001,",,W",-4.9,",W,06,",,,,,8.1,",,W,27,",27.8,",W,01,",288.9,W,239.8,",W",41.2,",,,W",,,10.6,",W",18.18,",,,W",3.02,",,,W",,,40,",W",40,",W",13.4,",W",17.9,",W"
USW00004113,2012-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",1.9,",W",348.4,W,0,",W",19,",W",4,",W",0,",W",,,,,0,",W",12,",W",0,",W",1,",W",0,",W",20,,4,,20121126,",,W",,,,,,,20121120,",,W",20121105,",,W",-4.9,",W,26,",,,,,12.2,",,W,20,",22.8,",W,05,",657.6,W,368.7,",W",37,",,,W",,,6.04,",W",10.25,",,,W",1.83,",,,W",,,170,",W",170,",W",14.3,",W",20.6,",W"
USW00004113,2012-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.9,",W",348.4,W,0,",W",15,",W",8,",W",0,",W",,,,,0,",W",23,",W",2,",W",0,",W",0,",W",14,,6,,20121228,",,W",,,,,,,20121202,",,W",20121204,",,W",-5.5,",W,28,",,,,,7.6,",,W,02,",16.7,",W,04,",1121.6,W,464,",W",42,",,,W",,,3.37,",W",7.49,",,,W",-0.76,",,,W",,,220,",W",220,",W",17,",W",23.3,",W"
USW00004113,2013-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.1,",W",0,W,0,",W",5,",W",2,",W",0,",W",,,,,0,",W",25,",W",13,",W",0,",W",0,",W",23,,5,,20130113,"+,,W",,,,,,,20130107,",,W",20130109,",,W",-9.9,",W,13,+",,,,,7.4,",,W,07,",14.4,",W,09,",1686.5,W,564.9,",W",13,",,,W",,,0.11,",W",3.25,",,,W",-3.04,",,,W",,,260,",W",100,",W",13,",W",22.8,",W"
USW00004113,2013-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.9,",W",0,W,0,",W",3,",W",1,",W",0,",W",,,,,0,",W",23,",W",0,",W",0,",W",0,",W",11,,3,,20130220,"+,,W",,,,,,,20130228,",,W",20130227,"+,,W",-7.1,",W,20,+",,,,,3.6,",,W,28,",13.9,",W,27,+",2087.1,W,400.6,",W",5.7,",,,W",,,4.03,",W",10.78,",,,W",-2.72,",,,W",,,270,",W",260,",W",15.7,",W",20.1,",W"
USW00004113,2013-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,",W",0,W,0,",W",7,",W",2,",W",0,",W",,,,,0,",W",13,",W",0,",W",2,",W",0,",W",5,,,,20130324,",,W",,,,,,,20130306,",,W",20130331,",,W",-8.2,",W,24,",,,,,6.1,",,W,06,",22.8,",W,31,",2411.1,W,324,",W",14.6,",,,W",,,7.88,",W",15.11,",,,W",0.66,",,,W",,,270,",W",260,",W",15.7,",W",19.7,",W"
USW00004113,2013-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.2,",W",0,W,0,",W",9,",W",3,",W",0,",W",,,,,0,",W",8,",W",0,",W",8,",W",0,",W",2,,,,20130417,",,W",,,,,,,20130419,",,W",20130426,",,W",-6.6,",W,17,",,,,,4.1,",,W,19,",28.9,",W,26,",2640.3,W,229.2,",W",15.8,",,,W",,,10.69,",W",18.24,",,,W",3.14,",,,W",,,250,",W",250,",W",18.3,",W",23.7,",W"
USW00004113,2013-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.3,",W",23.6,W,23.6,",W",6,",W",5,",W",0,",W",,,,,0,",W",2,",W",0,",W",24,",W",4,",W",7,,,,20130501,",,W",,,,,,,20130524,"+,,W",20130510,",,W",-4.3,",W,01,",,,,,5.3,",,W,24,+",35.6,",W,10,",2741.3,W,101,",W",23.4,",,,W",,,15.83,",W",24.58,",,,W",7.08,",,,W",,,230,",W",230,",W",15.7,",W",20.6,",W"
USW00004113,2013-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.3,",W",82.3,W,58.7,",W",8,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",27,",W",8,",W",4,,,,20130615,"+,,W",,,,,,,20130625,",,W",20130630,",,W",5.6,",W,15,+",,,,,10.7,",,W,25,",38.9,",W,30,",2766,W,24.7,",W",17.7,",,,W",,,19.47,",W",27.68,",,,W",11.25,",,,W",,,260,",W",270,",W",14.3,",W",18.3,",W"
USW00004113,2013-07,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3,",W",289.8,W,207.5,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",24,",W",,,,,20130714,",,W",,,,,,,20130722,"+,,W",20130702,",,W",7.2,",W,14,",,,,,0,",T,W,22,+",41.7,",W,02,",0,W,0,",W",0,",T,,W",,,25.03,",W",34.94,",,,W",15.11,",,,W",,,260,",W",250,",W",10.3,",W",13.4,",W"
USW00004113,2013-08,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.7,",W",447.2,W,157.4,",W",3,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",21,",W",,,,,20130821,",,W",,,,,,,20130825,",,W",20130806,",,W",9.4,",W,21,",,,,,3.3,",,W,25,",36.7,",W,06,",0,W,0,",W",5.3,",,,W",,,23.41,",W",32.81,",,,W",14.01,",,,W",,,220,",W",230,",W",15.7,",W",19.7,",W"
USW00004113,2013-09,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.2,"1,W",514.1,W,66.9,"1,W",9,"1,W",5,"1,W",0,"1,W",,,,,0,"1,W",0,"1,W",0,"1,W",22,"1,W",10,"1,W",5,,,,20130919,",1,W",,,,,,,20130915,",1,W",20130915,",1,W",4.4,"1,W,19,",,,,,22.9,"1,,W,15,",36.1,"1,W,15,",40.1,W,40.1,"1,W",43.6,"1,,,W",,,19.26,"1,W",27.22,"1,,,W",11.3,"1,,,W",,,260,"1,W",150,"1,W",17.9,"1,W",58.1,"1,W"
USW00004113,2013-10,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2,"1,W",514.1,W,0,"1,W",4,"1,W",0,"1,W",0,"1,W",,,,,0,"1,W",16,"1,W",0,"1,W",4,"1,W",0,"1,W",10,,5,,20131031,",1,W",,,,,,,20131027,"+,1,W",20131021,",1,W",-5.5,"1,W,31,",,,,,0.8,"1,,W,27,+",22.2,"1,W,21,",317.1,W,277,"1,W",2.6,"1,,,W",,,9.1,"1,W",17.52,"1,,,W",0.68,"1,,,W",,,260,"1,W",260,"1,W",13,"1,W",17,"1,W"
USW00004113,2013-11,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.8,"1,W",514.1,W,0,",W",4,"1,W",2,"1,W",0,"1,W",,,,,0,",W",16,",W",1,",W",0,",W",0,",W",1,,,,20131122,",,W",,,,,,,20131102,",1,W",20131101,",,W",-14.3,",W,22,",,,,,3.3,"1,,W,02,",17.8,",W,01,",762.7,W,445.6,",W",8.1,"1,,,W",,,3.48,",W",9.15,",,,W",-2.19,",,,W",,,260,",W",240,",W",17.9,",W",23.7,",W"
USW00004113,2013-12,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.3,",W",514.1,W,0,",W",6,",W",2,",W",0,",W",,,,,3,",W",29,",W",12,",W",0,",W",0,",W",,,,,20131208,",,W",,,,,,,20131220,",,W",20131223,"+,,W",-22.1,",W,08,",,,,,3.8,",,W,20,",16.1,",W,23,+",1395,W,632.3,",W",9.6,",,,W",,,-2.06,",W",3.32,",,,W",-7.45,",,,W",,,230,",W",230,",W",16.5,",W",20.6,",W"
USW00004113,2014-01,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",2.7,",W",0,W,0,",W",6,"1,W",3,"1,W",0,"1,W",,,,,0,",W",26,",W",4,",W",0,",W",0,",W",,,,,20140106,",,W",,,,,,,20140129,",1,W",20140111,",,W",-9.9,",W,06,",,,,,6.6,"1,,W,29,",16.1,",W,11,",1906.4,W,511.4,",W",15.3,"1,,,W",,,1.84,",W",5.17,",,,W",-1.5,",,,W",,,230,",W",230,",W",18.3,",W",25.5,",W"
USW00004113,2014-02,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.5,",W",0,W,0,",W",11,"1,W",6,"1,W",0,"1,W",,,,,0,",W",15,",W",8,",W",0,",W",0,",W",,,,,20140206,",,W",,,,,,,20140208,",1,W",20140218,",,W",-13.2,",W,06,",,,,,6.6,"1,,W,08,",16.7,",W,18,",2371.2,W,464.8,",W",29.8,"1,,,W",,,1.73,",W",5.44,",,,W",-1.97,",,,W",,,250,",W",230,",W",16.1,",W",21,",W"
USW00004113,2014-03,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.7,",W",0,W,0,",W",12,",W",4,",W",0,",W",,,,,0,",W",17,",W",1,",W",1,",W",0,",W",,,,,20140322,",,W",,,,,,,20140328,",,W",20140316,",,W",-7.1,",W,22,",,,,,6.4,",,W,28,",21.1,",W,16,",2699.6,W,328.4,",W",24.2,",,,W",,,7.74,",W",15.49,",,,W",-0.02,",,,W",,,270,",W",290,",W",17.4,",W",22.4,",W"
USW00004113,2014-04,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4,",W",0,W,0,",W",7,",W",2,",W",0,",W",,,,,0,",W",5,",W",0,",W",7,",W",0,",W",,,,,20140414,",,W",,,,,,,20140417,",,W",20140430,",,W",-4.3,",W,14,",,,,,6.4,",,W,17,",26.7,",W,30,",2907.6,W,208,",W",15.2,",,,W",,,11.4,",W",19.37,",,,W",3.43,",,,W",,,250,",W",240,",W",16.1,",W",20.6,",W"
USW00004113,2014-05,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",3.9,",W",14.5,W,14.5,",W",3,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",29,",W",1,",W",,,,,20140513,"+,,W",,,,,,,20140508,",,W",20140515,",,W",1.7,",W,13,+",,,,,9.1,",,W,08,",32.8,",W,15,",2981,W,73.4,",W",10.9,",,,W",,,16.43,",W",25.6,",,,W",7.26,",,,W",,,270,",W",270,",W",13.9,",W",17.4,",W"
USW00004113,2014-06,45.8259,-119.26121,195.1,"HERMISTON MUNICIPAL AIRPORT, OR US",4.2,"1,W",58.7,W,44.2,"1,W",5,"2,W",3,"2,W",0,"2,W",,,,,0,"1,W",0,"1,W",0,"1,W",28,"1,W",1,"1,W",,,,,20140622,"+,1,W",,,,,,,20140613,",2,W",20140623,",1,W",5,"1,W,22,+",,,,,3.6,"2,,W,13,",33.3,"1,W,23,",2995.1,W,14.1,"1,W",10,"2,,,W",,,19.37,"1,W",27.9,"1,,,W",10.84,"1,,,W",,,270,"1,W",280,"1,W",13,"1,W",16.5,"1,W"
