STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USC00351574,2014-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",15,",7",12,",7",0,",7",5,",7",2,",7",0,",7",21,",7",0,",7",0,",7",0,",7",,,20140201,",,7",20140207,",,7",20140207,",,7",,,20140214,",,7",20140226,",,7",-11.7,",7,01,",127,",,7,07,",109,",,7,07,",17.8,",,7,14,",17.2,",7,26,",2783.7,7,451.9,",7",129.3,",,,7",208,",,,7",2.19,",7",8.15,",,,7",-3.76,",,,7"
USC00351574,2014-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",16,"2,7",10,"2,7",0,"2,7",1,"1,7",0,"1,7",0,"1,7",21,"1,7",0,"1,7",0,"1,7",0,"1,7",,,20140323,",1,7",20140310,",1,7",20140310,",1,7",,,20140329,",2,7",20140325,"+,1,7",-8.9,"1,7,23,",25,"1,,7,10,",15,"1,,7,10,",16.8,"2,,7,29,",19.4,"1,7,25,+",3183.6,7,399.9,"1,7",77,",a,,7",33,"1,,,7",5,"1,7",12.2,"1,,,7",-2.19,"1,,,7"
USC00351574,2014-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",9,"2,7",4,"2,7",0,"2,7",1,"1,7",1,"1,7",0,"1,7",18,"1,7",0,"1,7",5,"1,7",0,"1,7",,,20140427,",1,7",20140401,",1,7",20140401,",1,7",,,20140401,",2,7",20140412,",1,7",-8.3,"1,7,27,",25,"1,,7,01,",25,"1,,7,01,",4.6,"2,,7,01,",23.3,"1,7,12,",3514.9,7,331.3,"1,7",22.1,",a,,7",36,"1,,,7",6.91,"1,7",15.39,"1,,,7",-1.57,"1,,,7"
USC00351574,2014-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",1.7,7,1.7,"2,7",5,"2,7",1,"2,7",1,"2,7",0,"1,7",0,"1,7",0,"2,7",9,"2,7",0,"1,7",15,"1,7",0,"1,7",,,20140511,",2,7",20140531,"+,1,7",20140531,"+,1,7",,,20140509,",2,7",20140515,",1,7",-6.7,"2,7,11,",0,"1,,7,31,+",0,"1,,7,31,+",27.9,"2,,7,09,",27.8,"1,7,15,",3727.5,7,212.6,"1,7",30.6,",a,,7",0,"1,,,7",11.12,"2,7",20.13,"1,,,7",2.12,"2,,,7"
USC00351574,2014-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",2.6,7,0.9,"2,7",1,"2,7",1,"2,7",0,"2,7",0,"1,7",0,"1,7",0,"2,7",9,"2,7",0,"1,7",23,"1,7",0,"1,7",,,20140617,",2,7",20140630,"+,1,7",20140630,"+,1,7",,,20140626,",2,7",20140610,",1,7",-6.1,"2,7,17,",0,"1,,7,30,+",0,"1,,7,30,+",5.8,"2,,7,26,",28.9,"1,7,10,",3859.9,7,132.4,"1,7",5.8,",a,,7",0,"1,,,7",13.67,"2,7",24.3,"1,,,7",3.03,"2,,,7"
USC00351574,2014-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",50.8,7,48.2,",7",1,",7",1,",7",0,",7",0,",7",0,",7",0,",7",1,",7",0,",7",30,",7",18,",7",,,20140724,",,7",20140731,"+,,7",20140731,"+,,7",,,20140722,",,7",20140730,"+,,7",0,",7,24,",0,",,7,31,+",0,",,7,31,+",4.3,",,7,22,",35,",7,30,+",23.9,7,23.9,",7",4.3,",,,7",0,",,,7",19.12,",7",31.66,",,,7",6.57,",,,7"
USC00351574,2014-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",81.4,7,30.6,",7",1,",7",1,",7",0,",7",0,",7",0,",7",0,",7",3,",7",0,",7",31,",7",10,",7",,,20140831,"+,,7",20140831,"+,,7",20140831,"+,,7",,,20140805,",,7",20140804,"+,,7",-1.1,",7,31,+",0,",,7,31,+",0,",,7,31,+",6.4,",,7,05,",33.9,",7,04,+",75.1,7,51.2,",7",6.4,",,,7",0,",,,7",17.67,",7",29.87,",,,7",5.46,",,,7"
USC00351574,2014-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",84.2,7,2.8,"1,7",2,"2,7",2,"2,7",1,"2,7",0,"1,7",0,"1,7",0,"1,7",12,"1,7",0,"1,7",24,"1,7",1,"1,7",,,20140903,",1,7",20140930,"+,1,7",20140930,"+,1,7",,,20140924,",2,7",20140921,",1,7",-3.3,"1,7,03,",0,"1,,7,30,+",0,"1,,7,30,+",31.2,"2,,7,24,",32.2,"1,7,21,",195,7,119.9,"1,7",34,",a,,7",0,"1,,,7",14.29,"1,7",26.38,"1,,,7",2.21,"1,,,7"
USC00351574,2014-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",84.2,7,0,",7",13,",7",9,",7",0,",7",0,",7",0,",7",0,",7",18,",7",0,",7",11,",7",0,",7",,,20141001,",,7",20141031,"+,,7",20141031,"+,,7",,,20141023,",,7",20141007,"+,,7",-6.1,",7,01,",0,",,7,31,+",0,",,7,31,+",14.5,",,7,23,",28.9,",7,07,+",470.2,7,275.2,",7",57.4,",,,7",0,",,,7",9.46,",7",18.89,",,,7",0.02,",,,7"
USC00351574,2014-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",84.2,7,0,"1,7",14,",7",6,",7",1,",7",,,,,0,"1,7",23,"1,7",0,",7",0,",7",0,",7",,,20141117,"+,1,7",,,,,,,20141122,",,7",20141109,",,7",-13.9,"1,7,17,+",,,,,34,",,7,22,",18.9,",7,09,",917.5,7,447.3,",7",85.6,",,,7",,,2.92,"1,7",9.61,",,,7",-3.78,"1,,,7"
USC00351574,2014-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",84.2,7,0,",7",22,",7",15,",7",1,",7",,,,,1,",7",18,",7",2,",7",0,",7",0,",7",,,20141231,",,7",,,,,,,20141221,",,7",20141223,",,7",-17.8,",7,31,",,,,,61.2,",,7,21,",13.3,",7,23,",1411.6,7,494.1,",7",161.9,",,,7",,,2.4,",7",6.36,",,,7",-1.57,",,,7"
USC00351574,2015-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",5,",7",3,",7",0,",7",,,,,0,",7",30,",7",0,",7",0,",7",0,",7",,,20150101,",,7",,,,,,,20150118,",,7",20150126,",,7",-14.4,",7,01,",,,,,12.2,",,7,18,",16.7,",7,26,",1910.4,7,498.8,",7",35.4,",,,7",,,2.24,",7",9.99,",,,7",-5.5,",,,7"
USC00351574,2015-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",10,",7",6,",7",0,",7",,,,,0,",7",18,",7",0,",7",0,",7",0,",7",,,20150223,"+,,7",,,,,,,20150203,",,7",20150219,"+,,7",-7.2,",7,23,+",,,,,17.5,",,7,03,",17.2,",7,19,+",2278.2,7,367.8,",7",59.2,",,,7",,,5.2,",7",11.94,",,,7",-1.54,",,,7"
USC00351574,2015-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",10,"1,7",5,"1,7",0,"1,7",,,,,0,"1,7",26,"1,7",0,"1,7",3,"1,7",0,"1,7",,,20150301,",1,7",,,,,,,20150315,",1,7",20150328,",1,7",-11.7,"1,7,01,",,,,,17.5,"1,,7,15,",22.2,"1,7,28,",2674.3,7,396.1,"1,7",54.8,"1,,,7",,,5.13,"1,7",14.52,"1,,,7",-4.26,"1,,,7"
USC00351574,2015-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"2,7",6,"1,7",0,"1,7",0,"1,7",,,,,0,"2,7",28,"2,7",0,"1,7",7,"1,7",0,"1,7",,,20150415,",2,7",,,,,,,20150402,"+,1,7",20150421,",1,7",-10,"2,7,15,",,,,,1.3,"1,,7,02,+",23.9,"1,7,21,",3053.2,7,378.9,"1,7",4.7,"1,,,7",,,4.71,"2,7",14.79,"1,,,7",-5.36,"2,,,7"
USC00351574,2015-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0.6,7,0.6,",7",11,",7",5,",7",0,",7",,,,,0,",7",13,",7",0,",7",15,",7",0,",7",,,20150506,",,7",,,,,,,20150519,",,7",20150531,",,7",-6.7,",7,06,",,,,,10.7,",,7,19,",28.9,",7,31,",3290.8,7,237.6,",7",49.5,",,,7",,,10.69,",7",19.95,",,,7",1.43,",,,7"
USC00351574,2015-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",25,7,24.4,",7",2,",7",1,",7",0,",7",,,,,0,",7",2,",7",0,",7",27,",7",6,",7",,,20150612,"+,,7",,,,,,,20150602,",,7",20150627,",,7",-0.6,",7,12,+",,,,,4.1,",,7,02,",36.1,",7,27,",3361.5,7,70.7,",7",4.4,",,,7",,,16.79,",7",28.23,",,,7",5.35,",,,7"
USC00351574,2015-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",54.8,7,29.8,",7",5,",7",1,",7",0,",7",,,,,0,",7",2,",7",0,",7",31,",7",7,",7",,,20150727,",,7",,,,,,,20150712,",,7",20150702,",,7",-2.2,",7,27,",,,,,7.4,",,7,12,",36.1,",7,02,",44.7,7,44.7,",7",11.8,",,,7",,,17.85,",7",29.28,",,,7",6.43,",,,7"
USC00351574,2015-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",74.8,7,20,",7",2,",7",1,",7",0,",7",,,,,0,",7",4,",7",0,",7",30,",7",5,",7",,,20150831,",,7",,,,,,,20150803,",,7",20150802,",,7",-2.2,",7,31,",,,,,2.5,",,7,03,",37.2,",7,02,",100.6,7,55.9,",7",3,",,,7",,,17.17,",7",29.69,",,,7",4.66,",,,7"
USC00351574,2015-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",76.2,7,1.4,",7",2,",7",1,",7",0,",7",,,,,0,",7",20,",7",0,",7",23,",7",4,",7",,,20150904,",,7",,,,,,,20150917,",,7",20150913,"+,,7",-6.7,",7,04,",,,,,10.7,",,7,17,",33.3,",7,13,+",280.4,7,179.8,",7",11.5,",,,7",,,12.39,",7",25.44,",,,7",-0.66,",,,7"
USC00351574,2015-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",76.2,7,0,"2,7",7,",7",3,",7",0,",7",,,,,0,"2,7",22,"2,7",0,",7",16,",7",0,",7",,,20151023,",2,7",,,,,,,20151017,",,7",20151014,",,7",-8.3,"2,7,23,",,,,,7.4,",,7,17,",29.4,",7,14,",520.8,7,240.4,",7",21,",,,7",,,10.05,"2,7",20.79,",,,7",-0.69,"2,,,7"
USC00351574,2015-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",76.2,7,0,",7",14,",7",6,",7",0,",7",,,,,2,",7",26,",7",0,",7",0,",7",0,",7",,,20151129,",,7",,,,,,,20151101,",,7",20151101,",,7",-18.3,",7,29,",,,,,7.9,",,7,01,",18.9,",7,01,",1053,7,532.2,",7",33.3,",,,7",,,0.59,",7",8.27,",,,7",-7.09,",,,7"
USC00351574,2015-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",76.2,7,0,",7",25,",7",17,",7",1,",7",21,"1,7",11,"1,7",4,",7",28,",7",5,",7",0,",7",0,",7",,,20151231,",,7",20151230,",1,7",20151213,",1,7",,,20151213,",,7",20151209,",,7",-25.6,",7,31,",635,"1,,7,30,",203,"1,,7,13,",25.4,",,7,13,",11.7,",7,09,",1687,7,634,",7",203.2,",,,7",1203,"1,,,7",-2.12,",7",3.52,",,,7",-7.75,",,,7"
USC00351574,2016-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",17,"1,7",15,"1,7",1,"1,7",30,"1,7",8,"1,7",3,"1,7",29,"1,7",6,"1,7",0,"1,7",0,"1,7",,,20160101,",1,7",20160116,"+,1,7",20160115,",1,7",,,20160115,",1,7",20160128,",1,7",-27.8,"1,7,01,",813,"1,,7,16,+",305,"1,,7,15,",25.4,"1,,7,15,",7.8,"1,7,28,",2311.5,7,624.5,"1,7",155.3,"1,,,7",913,"1,,,7",-2.49,"1,7",3.37,"1,,,7",-8.34,"1,,,7"
USC00351574,2016-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",6,"1,7",5,"1,7",0,"1,7",28,"1,7",4,"1,7",1,"1,7",28,"1,7",0,"1,7",0,"1,7",0,"1,7",,,20160201,",1,7",20160203,",1,7",20160202,",1,7",,,20160227,",1,7",20160225,",1,7",-18.9,"1,7,01,",686,"1,,7,03,",51,"1,,7,02,",6.9,"1,,7,27,",15.6,"1,7,25,",2815.9,7,504.4,"1,7",24.2,"1,,,7",131,"1,,,7",0.32,"1,7",8.51,"1,,,7",-7.88,"1,,,7"
USC00351574,2016-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",14,",7",10,",7",0,",7",,,,,0,",7",22,",7",0,",7",0,",7",0,",7",,,20160308,"+,,7",,,,,,,20160306,",,7",20160320,",,7",-8.3,",7,08,+",,,,,22.1,",,7,06,",19.4,",7,20,",3244.2,7,428.3,",7",90.8,",,,7",,,4.52,",7",10.36,",,,7",-1.33,",,,7"
USC00351574,2016-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0.6,7,0.6,",7",6,",7",2,",7",0,",7",,,,,0,",7",14,",7",0,",7",13,",7",0,",7",,,20160426,",,7",,,,,,,20160415,",,7",20160408,",,7",-10,",7,26,",,,,,9.9,",,7,15,",27.2,",7,08,",3509.3,7,265.1,",7",18.3,",,,7",,,9.52,",7",18.4,",,,7",0.63,",,,7"
USC00351574,2016-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0.6,7,0,"1,7",5,",7",1,",7",0,",7",,,,,0,"1,7",17,"1,7",0,",7",14,",7",0,",7",,,20160526,",1,7",,,,,,,20160506,",,7",20160531,"+,,7",-3.9,"1,7,26,",,,,,6.9,",,7,06,",26.1,",7,31,+",3745.6,7,236.3,",7",10.2,",,,7",,,10.46,"1,7",19.98,",,,7",0.93,"1,,,7"
USC00351574,2016-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",21.8,7,21.2,",7",3,",7",1,",7",0,",7",,,,,0,",7",10,",7",0,",7",24,",7",4,",7",,,20160611,",,7",,,,,,,20160618,",,7",20160607,",,7",-5,",7,11,",,,,,9.7,",,7,18,",33.3,",7,07,",3889.6,7,144,",7",11.2,",,,7",,,14.24,",7",24.95,",,,7",3.52,",,,7"
USC00351574,2016-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",43.9,7,22.1,",7",4,",7",2,",7",0,",7",,,,,0,",7",4,",7",0,",7",29,",7",9,",7",,,20160711,",,7",,,,,,,20160718,",,7",20160730,",,7",-2.2,",7,11,",,,,,3.8,",,7,18,",37.2,",7,30,",68.1,7,68.1,",7",7.3,",,,7",,,16.85,",7",28.76,",,,7",4.93,",,,7"
USC00351574,2016-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",72.3,7,28.4,",7",0,",7",0,",7",0,",7",,,,,0,",7",3,",7",0,",7",31,",7",14,",7",,,20160823,"+,,7",,,,,,,20160831,"+,,7",20160819,",,7",-2.2,",7,23,+",,,,,0,",,7,31,+",36.7,",7,19,",109.4,7,41.3,",7",0,",,,7",,,17.91,",7",31.36,",,,7",4.46,",,,7"
USC00351574,2016-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",72.3,7,0,"1,7",1,",7",0,",7",0,",7",,,,,0,"1,7",16,"1,7",0,",7",26,",7",0,",7",,,20160923,",1,7",,,,,,,20160922,",,7",20160928,"+,,7",-6.7,"1,7,23,",,,,,0.5,",,7,22,",31.7,",7,28,+",282.3,7,172.9,",7",0.5,",,,7",,,12.49,"1,7",25.01,",,,7",-0.04,"1,,,7"
USC00351574,2016-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",72.3,7,0,"1,7",19,",7",13,",7",0,",7",,,,,0,"1,7",13,"1,7",0,",7",5,",7",0,",7",,,20161002,",1,7",,,,,,,20161014,",,7",20161010,",,7",-7.2,"1,7,02,",,,,,23.4,",,7,14,",24.4,",7,10,",615.3,7,333,",7",131.1,",,,7",,,7.19,"1,7",13.95,",,,7",0.44,"1,,,7"
USC00351574,2016-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",72.3,7,0,"1,7",13,"1,7",8,"1,7",0,"1,7",,,,,0,"1,7",22,"1,7",0,",7",0,",7",0,",7",,,20161129,",1,7",,,,,,,20161115,",1,7",20161111,",,7",-8.9,"1,7,29,",,,,,20.6,"1,,7,15,",20.6,",7,11,",1022.8,7,407.5,",7",55.9,"1,,,7",,,4.26,"1,7",10.5,",,,7",-1.99,"1,,,7"
USC00351574,2016-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",72.3,7,0,",7",12,",7",9,",7",1,",7",23,",7",6,",7",9,",7",30,",7",6,",7",0,",7",0,",7",,,20161225,",,7",20161214,",,7",20161214,",,7",,,20161214,",,7",20161205,"+,,7",-25,",7,25,",406,",,7,14,",406,",,7,14,",46.5,",,7,14,",8.3,",7,05,+",1729.1,7,706.3,",7",115.8,",,,7",698,",,,7",-4.45,",7",3.29,",,,7",-12.19,",,,7"
USC00351574,2017-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",14,",7",12,",7",4,",7",31,",7",11,",7",8,",7",31,",7",9,",7",0,",7",0,",7",,,20170106,",,7",20170122,",,7",20170104,",,7",,,20170104,",,7",20170127,",,7",-31.7,",7,06,",940,",,7,22,",711,",,7,04,",30.2,",,7,04,",7.2,",7,27,",2498.3,7,769.2,",7",160.7,",,,7",1628,",,,7",-6.48,",7",0.89,",,,7",-13.85,",,,7"
USC00351574,2017-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"3,7",17,"1,7",11,"1,7",0,"1,7",28,",7",8,",7",0,"3,7",22,"3,7",0,",7",0,",7",0,",7",,,20170224,",3,7",20170203,"+,,7",20170207,",,7",,,20170216,",1,7",20170221,"+,,7",-16.1,"3,7,24,",940,",,7,03,+",203,",,7,07,",17.8,"1,,7,16,",10,",7,21,+",2946.2,7,447.9,",7",102.5,"1,,,7",600,",,,7",0.48,"3,7",6.34,",,,7",-5.38,"3,,,7"
USC00351574,2017-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",19,",7",14,",7",0,",7",21,",7",3,",7",0,",7",22,",7",0,",7",0,",7",0,",7",,,20170301,",,7",20170306,",,7",20170306,",,7",,,20170324,",,7",20170314,",,7",-16.1,",7,01,",711,",,7,06,",127,",,7,06,",13,",,7,24,",16.7,",7,14,",3413.1,7,466.9,",7",97.8,",,,7",216,",,,7",3.27,",7",9.77,",,,7",-3.23,",,,7"
USC00351574,2017-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",13,",7",8,",7",0,",7",0,",7",2,",7",0,"1,7",19,"1,7",0,",7",0,",7",0,",7",,,20170409,"+,1,7",20170430,"+,,7",20170414,",,7",,,20170418,",,7",20170424,"+,,7",-8.3,"1,7,09,+",0,",,7,30,+",38,",,7,14,",6.9,",,7,18,",18.3,",7,24,+",3782.3,7,369.2,",7",43.8,",,,7",71,",,,7",5.54,"1,7",12.79,",,,7",-1.7,"1,,,7"
USC00351574,2017-05,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",7,",7",2,",7",0,",7",0,",7",2,",7",0,",7",12,",7",0,",7",18,",7",0,",7",,,20170514,",,7",20170531,"+,,7",20170513,"+,,7",,,20170516,",,7",20170524,",,7",-5,",7,14,",0,",,7,31,+",25,",,7,13,+",6.4,",,7,16,",30,",7,24,",4004.9,7,222.6,",7",16.6,",,,7",50,",,,7",11.15,",7",20.67,",,,7",1.63,",,,7"
USC00351574,2017-06,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",10,7,10,"1,7",6,",7",3,",7",0,",7",,,,,0,"1,7",2,"1,7",0,",7",20,",7",5,",7",,,20170605,",1,7",,,,,,,20170611,",,7",20170625,"+,,7",-1.7,"1,7,05,",,,,,6.1,",,7,11,",33.9,",7,25,+",4113.3,7,108.4,",7",17.1,",,,7",,,14.71,"1,7",24.15,",,,7",5.27,"1,,,7"
USC00351574,2017-07,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",47.3,7,37.3,",7",2,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",10,",7",,,20170717,",,7",,,,,,,20170726,"+,,7",20170701,",,7",3.3,",7,17,",,,,,2,",,7,26,+",35.6,",7,01,",14.8,7,14.8,",7",4,",,,7",,,19.06,",7",31.11,",,,7",7.01,",,,7"
USC00351574,2017-08,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",86.7,7,39.4,",7",2,",7",0,",7",0,",7",,,,,0,",7",0,",7",0,",7",31,",7",9,",7",,,20170815,",,7",,,,,,,20170807,",,7",20170803,"+,,7",1.7,",7,15,",,,,,2.3,",,7,07,",37.2,",7,03,+",35.4,7,20.6,",7",2.6,",,,7",,,18.94,",7",31.3,",,,7",6.59,",,,7"
USC00351574,2017-09,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",110.9,7,24.2,",7",5,",7",3,",7",0,",7",,,,,0,",7",10,",7",0,",7",21,",7",5,",7",,,20170922,",,7",,,,,,,20170921,",,7",20170906,"+,,7",-4.4,",7,22,",,,,,7.4,",,7,21,",36.1,",7,06,+",180.7,7,145.3,",7",17.1,",,,7",,,14.3,",7",25.12,",,,7",3.48,",,,7"
USC00351574,2017-10,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",110.9,7,0,"1,7",5,",7",3,",7",0,",7",,,,,0,"1,7",24,"1,7",0,",7",10,",7",0,",7",,,20171012,",1,7",,,,,,,20171021,",,7",20171029,"+,,7",-9.4,"1,7,12,",,,,,18.3,",,7,21,",23.9,",7,29,+",508.7,7,328,",7",35.3,",,,7",,,7.29,"1,7",17.46,",,,7",-2.89,"1,,,7"
USC00351574,2017-11,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",110.9,7,0,",7",18,",7",9,",7",0,",7",2,",7",3,",7",0,",7",21,",7",0,",7",0,",7",0,",7",,,20171119,"+,,7",20171117,",,7",20171117,",,7",,,20171113,",,7",20171123,",,7",-8.9,",7,19,+",51,",,7,17,",38,",,7,17,",17.3,",,7,13,",18.3,",7,23,",954.3,7,445.6,",7",69.8,",,,7",88,",,,7",3.48,",7",9.25,",,,7",-2.29,",,,7"
USC00351574,2017-12,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",110.9,7,0,",7",4,",7",3,",7",0,",7",6,",7",2,",7",0,",7",30,",7",0,",7",0,",7",0,",7",,,20171221,",,7",20171203,",,7",20171203,",,7",,,20171220,",,7",20171231,",,7",-15.6,",7,21,",76,",,7,03,",76,",,7,03,",11.9,",,7,20,",10.6,",7,31,",1554.6,7,600.3,",7",19.6,",,,7",127,",,,7",-1.03,",7",5.94,",,,7",-8,",,,7"
USC00351574,2018-01,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",14,",7",9,",7",0,",7",6,",7",3,",7",0,",7",27,",7",0,",7",0,",7",0,",7",,,20180125,"+,,7",20180127,",,7",20180127,",,7",,,20180127,",,7",20180114,",,7",-7.8,",7,25,+",152,",,7,27,",76,",,7,27,",10.7,",,7,27,",13.3,",7,14,",2056.7,7,502.1,",7",54.1,",,,7",186,",,,7",2.14,",7",7.25,",,,7",-2.98,",,,7"
USC00351574,2018-02,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",6,",7",2,",7",0,",7",10,",7",5,",7",1,",7",28,",7",2,",7",0,",7",0,",7",,,20180227,",,7",20180226,",,7",20180226,",,7",,,20180226,",,7",20180208,",,7",-18.3,",7,27,",178,",,7,26,",178,",,7,26,",8.4,",,7,26,",16.7,",7,08,",2563.6,7,506.9,",7",18.6,",,,7",394,",,,7",0.23,",7",7.4,",,,7",-6.94,",,,7"
USC00351574,2018-03,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,"1,7",11,",7",7,",7",0,",7",12,",7",4,",7",0,"1,7",24,"1,7",0,",7",0,",7",0,",7",,,20180306,",1,7",20180303,"+,,7",20180301,",,7",,,20180301,",,7",20180330,",,7",-12.8,"1,7,06,",305,",,7,03,+",178,",,7,01,",11.4,",,7,01,",19.4,",7,30,",3045.1,7,481.5,",7",43.8,",,,7",305,",,,7",2.2,"1,7",8.87,",,,7",-4.47,"1,,,7"
USC00351574,2018-04,42.70384,-121.99548,1275.3,"CHILOQUIN 12 NW FORT KLAMATH, OR US",0,7,0,",7",16,",7",6,",7",0,",7",,,,,0,",7",19,",7",0,",7",3,",7",0,",7",,,20180403,",,7",,,,,,,20180406,",,7",20180427,",,7",-8.3,",7,03,",,,,,16.5,",,7,06,",26.7,",7,27,",3392.9,7,347.8,",7",55.8,",,,7",,,6.74,",7",14.14,",,,7",-0.66,",,,7"
